"country","wifecoethnic","oppcoethnic","ethnicpercent","vote","distance"
"benin",1,1,0.417362270450751,0,15.656963278171
"benin",1,1,0.417362270450751,0,21.5672380967492
"benin",1,1,0.417362270450751,0,22.1170746948757
"benin",1,1,0.417362270450751,0,21.9550569943497
"benin",1,1,0.417362270450751,1,4.34469884938129
"benin",1,1,0.417362270450751,0,17.1391705676583
"benin",1,1,0.417362270450751,0,20.7753301163764
"benin",1,1,0.417362270450751,1,10.1122478895988
"benin",1,1,0.417362270450751,1,7.78037158003815
"benin",1,1,0.417362270450751,0,19.2352018039736
"benin",1,1,0.417362270450751,0,13.6589381901415
"benin",1,1,0.417362270450751,0,15.1486233252648
"benin",1,1,0.417362270450751,1,6.26691361606582
"benin",1,1,0.417362270450751,0,17.791628083287
"benin",1,1,0.417362270450751,0,18.9394185406005
"benin",1,1,0.417362270450751,1,7.54884261082614
"benin",1,1,0.417362270450751,0,20.4236386251925
"benin",1,1,0.417362270450751,0,9.81880620635677
"benin",1,1,0.417362270450751,0,15.003992450609
"benin",1,1,0.417362270450751,0,17.9828683426453
"benin",1,1,0.417362270450751,0,10.4727545308208
"benin",1,1,0.417362270450751,0,22.8918131319545
"benin",1,1,0.417362270450751,0,14.3733691147496
"benin",1,1,0.417362270450751,0,18.0512182084841
"benin",1,1,0.417362270450751,1,11.0155784341524
"benin",1,1,0.417362270450751,0,17.8687780427331
"benin",1,1,0.417362270450751,0,20.9796614357496
"benin",1,1,0.417362270450751,0,13.9939118552684
"benin",1,1,0.417362270450751,0,11.7860341215159
"benin",1,1,0.417362270450751,0,14.8702924077356
"benin",1,1,0.417362270450751,0,16.8982755637491
"benin",1,1,0.417362270450751,0,19.0168024966729
"benin",1,1,0.417362270450751,0,26.4210067803391
"benin",1,1,0.417362270450751,1,7.64733289641187
"benin",1,1,0.417362270450751,1,9.96654229927944
"benin",1,1,0.417362270450751,1,0.135904475309275
"benin",1,1,0.417362270450751,0,12.73777940585
"benin",1,1,0.417362270450751,0,24.6611221592183
"benin",1,1,0.417362270450751,0,14.9986544715898
"benin",1,1,0.417362270450751,0,20.3675492728922
"benin",1,1,0.417362270450751,0,18.4643666996688
"benin",1,1,0.417362270450751,0,18.875946017297
"benin",1,1,0.417362270450751,1,5.69750639237091
"benin",1,1,0.417362270450751,0,24.206936642333
"benin",1,1,0.417362270450751,1,8.6068640917956
"benin",1,1,0.417362270450751,0,21.2611321165009
"benin",1,1,0.417362270450751,0,19.3695535750944
"benin",1,1,0.417362270450751,0,15.9925814294488
"benin",1,1,0.417362270450751,0,11.1057888677803
"benin",1,1,0.417362270450751,1,10.9047342934454
"benin",1,1,0.417362270450751,1,3.23929173874773
"benin",1,1,0.417362270450751,0,12.9737988372421
"benin",1,1,0.417362270450751,0,14.5460590229264
"benin",1,1,0.417362270450751,0,17.0512358509382
"benin",1,1,0.417362270450751,0,24.4146377214694
"benin",1,1,0.417362270450751,0,20.7687972585084
"benin",1,1,0.417362270450751,0,27.6730689449049
"benin",1,1,0.417362270450751,0,18.2523001471057
"benin",1,1,0.417362270450751,0,24.832912553276
"benin",1,1,0.417362270450751,0,16.4969713552119
"benin",1,1,0.417362270450751,0,22.1496426536294
"benin",1,1,0.417362270450751,0,14.9112350597187
"benin",1,1,0.417362270450751,0,18.775990526328
"benin",1,1,0.417362270450751,0,15.65947551971
"benin",1,1,0.417362270450751,0,12.393659603221
"benin",1,1,0.417362270450751,0,27.2640776201667
"benin",1,1,0.417362270450751,1,8.78114633698787
"benin",1,1,0.417362270450751,0,23.6159078637126
"benin",1,1,0.417362270450751,0,19.3759486336005
"benin",1,1,0.417362270450751,0,17.9107863759423
"benin",1,1,0.417362270450751,0,14.442973060032
"benin",1,1,0.417362270450751,1,11.3758726832182
"benin",1,1,0.417362270450751,0,17.4596335564064
"benin",1,1,0.417362270450751,1,11.7377972721736
"benin",1,1,0.417362270450751,0,25.5886137492251
"benin",1,1,0.417362270450751,0,24.9942856992327
"benin",1,1,0.417362270450751,0,12.1725890187385
"benin",1,1,0.417362270450751,0,17.9115297130667
"benin",1,1,0.417362270450751,0,26.1785066720279
"benin",1,1,0.417362270450751,0,18.1885961601217
"benin",1,1,0.417362270450751,0,18.2392378826748
"benin",1,1,0.417362270450751,0,14.5781833197909
"benin",1,1,0.417362270450751,0,18.563835463011
"benin",1,1,0.417362270450751,0,14.4677927091063
"benin",1,1,0.417362270450751,1,5.94843249185508
"benin",1,1,0.417362270450751,0,19.4442673311739
"benin",1,1,0.417362270450751,0,20.0751167298317
"benin",1,1,0.417362270450751,0,18.242929074095
"benin",1,1,0.417362270450751,1,8.6639678783461
"benin",1,1,0.417362270450751,0,20.2417066356782
"benin",1,1,0.417362270450751,1,15.2475387921671
"benin",1,1,0.417362270450751,0,16.7480309986715
"benin",1,1,0.417362270450751,0,15.2881915021623
"benin",1,1,0.417362270450751,0,16.5700361814149
"benin",1,1,0.417362270450751,0,23.2606935280705
"benin",1,1,0.417362270450751,1,12.0892465864331
"benin",1,1,0.417362270450751,0,23.5451228192079
"benin",1,1,0.417362270450751,0,10.6719966599774
"benin",1,1,0.417362270450751,0,23.0920051234125
"benin",1,1,0.417362270450751,0,22.1806551888385
"benin",1,1,0.417362270450751,0,18.4326419262368
"benin",1,1,0.417362270450751,0,13.9016265586376
"benin",1,1,0.417362270450751,1,4.86652555373679
"benin",1,1,0.417362270450751,0,18.4426593952464
"benin",1,1,0.417362270450751,0,15.9135516531154
"benin",1,1,0.417362270450751,0,19.9205966032624
"benin",1,1,0.417362270450751,0,16.493318585421
"benin",1,1,0.417362270450751,0,22.0101660991114
"benin",1,1,0.417362270450751,0,19.6573348132476
"benin",1,1,0.417362270450751,0,21.0703671060379
"benin",1,1,0.417362270450751,0,17.8598687258677
"benin",1,1,0.417362270450751,0,22.3781069282965
"benin",1,1,0.417362270450751,0,21.8766567075633
"benin",1,1,0.417362270450751,0,19.73434517939
"benin",1,1,0.417362270450751,0,24.8658174385563
"benin",1,1,0.417362270450751,0,23.2233141480073
"benin",1,1,0.417362270450751,0,27.2149481510351
"benin",1,1,0.417362270450751,0,27.2309203077336
"benin",1,1,0.417362270450751,0,18.2533091863611
"benin",1,1,0.417362270450751,0,19.7085421284861
"benin",1,1,0.417362270450751,0,23.0971020696872
"benin",1,1,0.417362270450751,0,17.9983856521871
"benin",1,1,0.417362270450751,0,14.2340331978331
"benin",1,1,0.417362270450751,0,23.1788349546458
"benin",1,1,0.417362270450751,0,22.2381337851948
"benin",1,1,0.417362270450751,0,19.5714182239023
"benin",1,1,0.417362270450751,1,4.27359882292915
"benin",1,1,0.417362270450751,0,26.0234643987272
"benin",1,1,0.417362270450751,0,24.6788760318516
"benin",1,1,0.417362270450751,0,24.1285740246866
"benin",1,1,0.417362270450751,1,11.4164350772379
"benin",1,1,0.417362270450751,0,17.2424280993118
"benin",1,1,0.417362270450751,0,19.3211541239635
"benin",1,1,0.417362270450751,0,24.7365881597679
"benin",1,1,0.417362270450751,0,18.2180763359934
"benin",1,1,0.417362270450751,0,18.8475204734389
"benin",1,1,0.417362270450751,0,20.8060663035143
"benin",1,1,0.417362270450751,0,27.4456572051133
"benin",1,1,0.417362270450751,0,17.9476957127242
"benin",1,1,0.417362270450751,0,22.6940562460166
"benin",1,1,0.417362270450751,0,19.7538194089395
"benin",1,1,0.417362270450751,0,20.8321274786535
"benin",1,1,0.417362270450751,0,15.3504215352027
"benin",1,1,0.417362270450751,0,22.2655383772652
"benin",1,1,0.417362270450751,0,15.5665911530201
"benin",1,1,0.417362270450751,0,23.9572934792171
"benin",1,1,0.417362270450751,0,13.2614019457178
"benin",1,1,0.417362270450751,1,11.364507820889
"benin",1,1,0.417362270450751,0,19.6117739922784
"benin",1,1,0.417362270450751,1,13.2889028012076
"benin",1,1,0.417362270450751,0,19.0344286543069
"benin",1,1,0.417362270450751,0,19.3205303515493
"benin",1,1,0.417362270450751,0,10.1015803314657
"benin",1,1,0.417362270450751,0,18.9725615988288
"benin",1,1,0.417362270450751,0,16.760082045348
"benin",1,1,0.417362270450751,0,16.8125571214139
"benin",1,1,0.417362270450751,0,22.0547954116765
"benin",1,1,0.417362270450751,0,24.7501261228076
"benin",1,1,0.417362270450751,0,23.1684457369021
"benin",1,1,0.417362270450751,0,20.1664819388981
"benin",0,0,0.156928213689482,0,21.2269723365113
"benin",0,0,0.156928213689482,0,24.8381197142002
"benin",0,0,0.156928213689482,0,15.0933597272502
"benin",0,0,0.156928213689482,1,9.26093241796545
"benin",0,0,0.156928213689482,0,22.3788569398306
"benin",0,0,0.156928213689482,0,21.3733665330331
"benin",0,0,0.156928213689482,1,15.451100617801
"benin",0,0,0.156928213689482,0,25.9618206161889
"benin",0,0,0.156928213689482,1,5.88328763071197
"benin",0,0,0.156928213689482,0,24.9952381211534
"benin",0,0,0.156928213689482,0,19.2042323248992
"benin",0,0,0.156928213689482,1,6.70087141727948
"benin",0,0,0.156928213689482,0,23.7724397558407
"benin",0,0,0.156928213689482,0,21.1646749100676
"benin",0,0,0.156928213689482,0,25.5858753156723
"benin",0,0,0.156928213689482,0,27.3296962065898
"benin",0,0,0.156928213689482,0,22.0091220472743
"benin",0,0,0.156928213689482,0,13.5307874298607
"benin",0,0,0.156928213689482,0,28.1181744308708
"benin",0,0,0.156928213689482,0,26.6571314913123
"benin",0,0,0.156928213689482,0,18.2769994907634
"benin",0,0,0.156928213689482,1,7.72584492317755
"benin",0,0,0.156928213689482,0,17.2809551182472
"benin",0,0,0.156928213689482,1,3.38722051928577
"benin",0,0,0.156928213689482,0,16.6061431696694
"benin",0,0,0.156928213689482,0,19.1984450435849
"benin",0,0,0.156928213689482,0,19.5695270503237
"benin",0,0,0.156928213689482,1,10.4532359096535
"benin",0,0,0.156928213689482,0,22.4039503842254
"benin",0,0,0.156928213689482,0,24.2977056693666
"benin",0,0,0.156928213689482,1,6.34352840999662
"benin",0,0,0.156928213689482,1,4.47857953081251
"benin",0,0,0.156928213689482,0,21.0246775424371
"benin",0,0,0.156928213689482,1,2.70208740231074
"benin",0,0,0.156928213689482,0,23.0344407223563
"benin",0,0,0.156928213689482,0,24.8176960409139
"benin",0,0,0.156928213689482,0,19.6860898187794
"benin",0,0,0.156928213689482,1,7.8583964600857
"benin",0,0,0.156928213689482,0,24.4755358340538
"benin",0,0,0.156928213689482,1,14.7441986244047
"benin",0,0,0.156928213689482,1,6.33434977247926
"benin",0,0,0.156928213689482,1,8.65943843216619
"benin",0,0,0.156928213689482,0,22.4303551507761
"benin",0,0,0.156928213689482,0,21.6168758527003
"benin",0,0,0.156928213689482,0,20.6352627934134
"benin",0,0,0.156928213689482,0,19.4363281621163
"benin",0,0,0.156928213689482,0,23.8331907926585
"benin",0,0,0.156928213689482,0,30.7499691542469
"benin",0,0,0.156928213689482,0,25.0533631136778
"benin",0,0,0.104340567612688,0,17.7811387906492
"benin",0,0,0.104340567612688,1,8.17831142485408
"benin",0,0,0.104340567612688,1,6.59039849281907
"benin",0,0,0.104340567612688,0,26.0792038417644
"benin",0,0,0.104340567612688,0,20.9262996537931
"benin",0,0,0.104340567612688,0,25.6548205464527
"benin",0,0,0.104340567612688,1,2.55229208481037
"benin",0,0,0.104340567612688,0,19.9113702987844
"benin",0,0,0.104340567612688,0,18.5761930071897
"benin",0,0,0.104340567612688,0,18.8823664996731
"benin",0,0,0.104340567612688,1,14.8951874868234
"benin",0,0,0.104340567612688,0,18.574110339453
"benin",0,0,0.104340567612688,0,25.7977292993758
"benin",0,0,0.104340567612688,1,13.9380630718448
"benin",0,0,0.104340567612688,1,10.4488233335923
"benin",0,0,0.104340567612688,0,16.0757813440048
"benin",0,0,0.104340567612688,0,22.264470479879
"benin",0,0,0.104340567612688,0,20.7119024266217
"benin",0,0,0.104340567612688,0,15.4343928188491
"benin",0,0,0.104340567612688,0,21.4240013426335
"benin",0,0,0.104340567612688,0,18.5749394984742
"benin",0,0,0.104340567612688,0,19.8205001208342
"benin",0,0,0.104340567612688,0,22.0262149404404
"benin",0,0,0.104340567612688,0,19.7456317347283
"benin",0,0,0.104340567612688,1,9.12414729114834
"benin",0,0,0.104340567612688,0,23.8427361291105
"benin",0,0,0.104340567612688,0,22.3345070471619
"benin",0,0,0.104340567612688,0,8.00198299442086
"benin",0,0,0.104340567612688,1,8.06746767404533
"benin",0,0,0.104340567612688,0,18.1050839080597
"benin",0,0,0.104340567612688,1,11.1538200324894
"benin",0,0,0.104340567612688,0,16.3826229439752
"benin",0,0,0.104340567612688,0,25.8323716992381
"benin",0,0,0.104340567612688,0,19.9303284311312
"benin",0,0,0.104340567612688,0,21.1166214975395
"benin",0,0,0.104340567612688,1,7.20251498246403
"benin",0,0,0.104340567612688,0,18.2512714123637
"benin",0,0,0.104340567612688,0,22.3165284885017
"benin",0,0,0.104340567612688,0,18.5334919857901
"benin",0,0,0.104340567612688,0,22.434140076996
"benin",0,0,0.104340567612688,0,19.2285460525044
"benin",0,0,0.104340567612688,1,10.3325252295167
"benin",0,0,0.104340567612688,0,14.9756649979897
"benin",0,0,0.104340567612688,0,19.5544148893079
"benin",0,0,0.104340567612688,0,23.5352924310579
"benin",0,0,0.104340567612688,0,17.5342242966003
"benin",0,0,0.104340567612688,1,9.97254304018988
"benin",0,0,0.104340567612688,0,28.2467236929498
"benin",0,0,0.104340567612688,0,20.1145808105093
"benin",0,0,0.104340567612688,0,20.2933088920761
"benin",0,0,0.104340567612688,0,14.9741208035081
"benin",0,0,0.104340567612688,0,16.7477491599201
"benin",0,0,0.104340567612688,0,20.4496429126801
"benin",0,0,0.104340567612688,0,21.3266970243073
"benin",0,0,0.0325542570951586,1,11.0526987811264
"benin",0,0,0.0325542570951586,1,11.4290735891474
"benin",0,0,0.0325542570951586,0,18.8616805407177
"benin",0,0,0.0325542570951586,1,10.3521118864179
"benin",0,0,0.0325542570951586,0,17.8159493714688
"benin",0,0,0.0325542570951586,1,5.90815501951598
"benin",0,0,0.0325542570951586,1,19.2310267098154
"benin",0,0,0.0325542570951586,1,8.40079752877342
"benin",0,0,0.0325542570951586,0,23.1385200958794
"benin",0,0,0.0325542570951586,1,2.51019327558684
"benin",0,0,0.0325542570951586,1,0.00475228754539891
"benin",0,0,0.0325542570951586,0,15.041858844115
"benin",0,0,0.0325542570951586,0,29.9925823363356
"benin",0,0,0.0325542570951586,0,23.2526597995712
"benin",0,0,0.0325542570951586,1,13.8045428317765
"benin",0,0,0.0325542570951586,1,7.97568342673086
"benin",0,0,0.0325542570951586,1,6.26379913153446
"benin",0,0,0.0325542570951586,1,3.49711241747769
"benin",0,0,0.0325542570951586,0,17.682013246747
"benin",0,0,0.122704507512521,0,25.9349916156709
"benin",0,0,0.122704507512521,0,19.226695789291
"benin",0,0,0.122704507512521,0,25.8958549215618
"benin",0,0,0.122704507512521,0,18.8092672892235
"benin",0,0,0.122704507512521,1,3.89775307621176
"benin",0,0,0.122704507512521,0,24.3878622180883
"benin",0,0,0.122704507512521,0,17.9064166237989
"benin",0,0,0.122704507512521,0,23.545437643376
"benin",0,0,0.122704507512521,1,10.7226776872527
"benin",0,0,0.122704507512521,0,24.3372710876177
"benin",0,0,0.122704507512521,0,18.3374497881959
"benin",0,0,0.122704507512521,0,14.8193128323378
"benin",0,0,0.122704507512521,0,21.078145920648
"benin",0,0,0.122704507512521,1,6.11584950949691
"benin",0,0,0.122704507512521,0,19.8105774895523
"benin",0,0,0.122704507512521,0,13.4509564395687
"benin",0,0,0.122704507512521,0,26.5716954753652
"benin",0,0,0.122704507512521,0,11.5230585416466
"benin",0,0,0.122704507512521,0,28.3201083217026
"benin",0,0,0.122704507512521,1,13.3549051987555
"benin",0,0,0.122704507512521,0,21.7755621490739
"benin",0,0,0.122704507512521,1,8.5512234686082
"benin",0,0,0.122704507512521,0,21.7553477664911
"benin",0,0,0.122704507512521,1,12.4420471947953
"benin",0,0,0.122704507512521,0,19.782956023107
"benin",0,0,0.122704507512521,0,25.1200462002716
"benin",0,0,0.122704507512521,0,21.7220498402962
"benin",0,0,0.122704507512521,0,14.1943369021016
"benin",0,0,0.122704507512521,0,18.9692995912661
"benin",0,0,0.122704507512521,1,10.4012768993963
"benin",0,0,0.122704507512521,0,21.8076326229977
"benin",0,0,0.122704507512521,1,8.91110106364931
"benin",0,0,0.122704507512521,0,20.230847684834
"benin",0,0,0.122704507512521,1,0.648913859844678
"benin",0,0,0.122704507512521,0,18.7335812292699
"benin",0,0,0.0450751252086811,0,25.3894929518199
"benin",0,0,0.0450751252086811,0,24.3476351561482
"benin",0,0,0.0450751252086811,0,20.2329907007654
"benin",0,0,0.0450751252086811,1,3.64797634582773
"benin",0,0,0.0450751252086811,1,5.11806227095942
"benin",0,0,0.0450751252086811,1,3.24161355029907
"benin",0,0,0.0450751252086811,0,15.9737447670383
"benin",0,0,0.0450751252086811,1,5.66425350042735
"benin",0,0,0.0450751252086811,1,10.4161854560422
"benin",0,0,0.0450751252086811,0,18.9698914731186
"benin",0,0,0.0450751252086811,1,10.9913955961537
"benin",0,0,0.0450751252086811,1,3.45825762095074
"benin",0,0,0.0450751252086811,1,8.23725628694739
"benin",0,0,0.0450751252086811,0,21.2074938416935
"benin",0,0,0.0450751252086811,1,3.08548592628326
"benin",0,0,0.0450751252086811,1,6.74441717591261
"benin",0,0,0.0450751252086811,1,10.0785216339887
"benin",0,0,0.0450751252086811,1,3.44912862482584
"benin",0,0,0.0450751252086811,0,23.2358599777658
"benin",0,0,0.0450751252086811,0,17.0160331187534
"benin",0,0,0.0450751252086811,1,5.7637991627453
"benin",0,0,0.0450751252086811,1,7.0786710242333
"benin",0,0,0.0450751252086811,1,9.47865083413835
"benin",0,0,0.0450751252086811,1,4.19573392466644
"benin",0,0,0.0450751252086811,1,9.33866771697516
"benin",0,0,0.0450751252086811,1,9.77688783098215
"benin",0,0,0.0450751252086811,0,18.9896218329813
"benin",0,0,0.0450751252086811,1,15.2580818423183
"benin",0,0,0.0450751252086811,1,11.0666212384843
"benin",0,0,0.0450751252086811,1,18.3032734139272
"benin",0,0,0.0450751252086811,0,22.0564847727705
"benin",0,0,0.0450751252086811,1,3.73485489925767
"benin",0,0,0.0450751252086811,0,23.1861481640202
"benin",0,0,0.0450751252086811,0,21.2342614677047
"benin",0,0,0.0450751252086811,1,12.0219177644937
"benin",0,0,0.0450751252086811,1,12.0705394213437
"benin",0,0,0.0450751252086811,0,18.5212793309804
"benin",0,0,0.0450751252086811,0,19.3931541653472
"benin",0,0,0.00250417362270451,0,23.3521067107638
"benin",0,0,0.00250417362270451,1,14.6333409108547
"benin",0,0,0.000834724540901503,1,9.57765095212386
"benin",0,0,0.000834724540901503,1,16.5040252897262
"benin",1,0,0.318662127826743,0,16.9569025163552
"benin",1,0,0.318662127826743,0,11.7387701697671
"benin",1,0,0.318662127826743,1,2.83013027094015
"benin",1,0,0.318662127826743,1,10.6246698900709
"benin",1,0,0.318662127826743,1,12.0178602869918
"benin",1,0,0.318662127826743,0,17.046470350459
"benin",1,0,0.318662127826743,1,6.35550501838483
"benin",1,0,0.318662127826743,1,10.1275223451283
"benin",1,0,0.318662127826743,0,16.1048115103248
"benin",1,0,0.318662127826743,1,7.00082067958166
"benin",1,0,0.318662127826743,1,22.2490888501781
"benin",1,0,0.318662127826743,1,7.30082851687237
"benin",1,0,0.318662127826743,0,20.6098835652272
"benin",1,0,0.318662127826743,0,21.8608367987702
"benin",1,0,0.318662127826743,1,9.6453447464635
"benin",1,0,0.318662127826743,0,19.0619449445026
"benin",1,0,0.318662127826743,0,27.642726339691
"benin",1,0,0.318662127826743,0,25.2108664443737
"benin",1,0,0.318662127826743,1,9.4244779581411
"benin",1,0,0.318662127826743,0,19.8371483255761
"benin",1,0,0.318662127826743,1,13.4962278061938
"benin",1,0,0.318662127826743,1,0.421864124823303
"benin",1,0,0.318662127826743,0,21.4551887470051
"benin",1,0,0.318662127826743,1,11.6700905234532
"benin",1,0,0.318662127826743,0,21.7612005319927
"benin",1,0,0.318662127826743,0,22.8225934196011
"benin",1,0,0.318662127826743,1,9.31240554861336
"benin",1,0,0.318662127826743,0,22.6085729676554
"benin",1,0,0.318662127826743,1,13.6320293312971
"benin",1,0,0.318662127826743,0,27.0243911266801
"benin",1,0,0.318662127826743,0,21.9578447706859
"benin",1,0,0.318662127826743,1,9.10783519434687
"benin",1,0,0.318662127826743,0,20.6517750289673
"benin",1,0,0.318662127826743,0,20.6775602153655
"benin",1,0,0.318662127826743,0,23.6957898822848
"benin",1,0,0.318662127826743,1,11.0373922374789
"benin",1,0,0.318662127826743,0,19.2818136386149
"benin",1,0,0.318662127826743,1,3.24266285879318
"benin",1,0,0.318662127826743,1,10.2554538025838
"benin",1,0,0.318662127826743,1,5.63021271629132
"benin",1,0,0.318662127826743,0,21.4125831350565
"benin",1,0,0.318662127826743,1,7.04192905580011
"benin",1,0,0.318662127826743,1,2.35041002584027
"benin",1,0,0.318662127826743,0,26.0663320697224
"benin",1,0,0.318662127826743,1,6.32984230363727
"benin",1,0,0.318662127826743,0,18.2914913710877
"benin",1,0,0.318662127826743,1,3.69064143945347
"benin",1,0,0.318662127826743,0,19.4751057409188
"benin",1,0,0.318662127826743,1,1.43834923424709
"benin",1,0,0.318662127826743,0,19.0265872163873
"benin",1,0,0.318662127826743,0,18.7941913154907
"benin",1,0,0.318662127826743,1,10.8795893096977
"benin",1,0,0.318662127826743,1,8.24244258473339
"benin",1,0,0.318662127826743,1,5.25634026175207
"benin",1,0,0.318662127826743,0,15.4617734848185
"benin",1,0,0.318662127826743,1,9.0222886786519
"benin",1,0,0.318662127826743,1,4.71659302584357
"benin",1,0,0.318662127826743,1,10.4061012118792
"benin",1,0,0.318662127826743,0,13.1248564388539
"benin",1,0,0.318662127826743,1,5.21276068948114
"benin",1,0,0.318662127826743,1,12.0617065264879
"benin",1,0,0.318662127826743,0,22.2924709062347
"benin",1,0,0.318662127826743,1,11.7175152789224
"benin",1,0,0.318662127826743,1,11.1281210628432
"benin",1,0,0.318662127826743,1,5.10912649389843
"benin",1,0,0.318662127826743,1,5.58378602956647
"benin",1,0,0.318662127826743,0,25.2253846510467
"benin",1,0,0.318662127826743,1,0.232867998811733
"benin",1,0,0.318662127826743,0,17.9927777922673
"benin",1,0,0.318662127826743,1,6.28943269975673
"benin",1,0,0.318662127826743,0,19.9951916500674
"benin",1,0,0.318662127826743,0,23.6190356119011
"benin",1,0,0.318662127826743,0,19.2880472951618
"benin",1,0,0.318662127826743,1,5.77036478182797
"benin",1,0,0.318662127826743,1,5.51213967735531
"benin",1,0,0.318662127826743,1,3.24247775224056
"benin",1,0,0.318662127826743,0,16.5374658061337
"benin",1,0,0.318662127826743,1,8.93711488035373
"benin",1,0,0.318662127826743,1,8.85414762927658
"benin",1,0,0.318662127826743,0,16.9616703221466
"benin",1,0,0.318662127826743,1,7.26750909607529
"benin",1,0,0.318662127826743,1,3.83475532190519
"benin",1,0,0.318662127826743,0,26.1446238795066
"benin",1,0,0.318662127826743,0,21.021465384149
"benin",1,0,0.318662127826743,0,19.2279998704163
"benin",1,0,0.318662127826743,0,25.109741608061
"benin",1,0,0.318662127826743,1,2.43984435317144
"benin",1,0,0.318662127826743,0,21.7329092362521
"benin",1,0,0.318662127826743,0,18.6919279705512
"benin",1,0,0.318662127826743,0,14.0548228687881
"benin",1,0,0.318662127826743,1,3.76917647029929
"benin",1,0,0.318662127826743,0,17.1828490717545
"benin",1,0,0.318662127826743,0,18.9879194167683
"benin",1,0,0.318662127826743,0,10.0133157307238
"benin",1,0,0.318662127826743,1,8.75464291446642
"benin",1,0,0.318662127826743,1,3.38250149398094
"benin",1,0,0.318662127826743,0,19.9234697995866
"benin",1,0,0.318662127826743,1,7.03453451710113
"benin",1,0,0.318662127826743,1,7.53013941850463
"benin",1,0,0.318662127826743,0,25.8639843021983
"benin",1,0,0.318662127826743,1,14.198351744531
"benin",1,0,0.318662127826743,1,5.56047446529156
"benin",1,0,0.318662127826743,1,6.25403611008843
"benin",1,0,0.318662127826743,1,11.8841610318208
"benin",1,0,0.318662127826743,0,21.7191805561336
"benin",1,0,0.318662127826743,0,17.8160703503455
"benin",1,0,0.318662127826743,0,16.792008295735
"benin",1,0,0.318662127826743,1,7.22009290962293
"benin",1,0,0.318662127826743,1,9.2479199980233
"benin",1,0,0.318662127826743,1,6.1284400736461
"benin",1,0,0.318662127826743,0,14.8017177905569
"benin",1,0,0.318662127826743,0,14.2171878324248
"benin",1,0,0.318662127826743,0,22.6289690554582
"benin",1,0,0.318662127826743,0,21.6750612042008
"benin",1,0,0.318662127826743,1,4.16706631871134
"benin",1,0,0.318662127826743,0,24.1727608633236
"benin",1,0,0.318662127826743,0,21.1282162325075
"benin",1,0,0.318662127826743,1,8.55015492323331
"benin",1,0,0.318662127826743,1,10.3885026690874
"benin",1,0,0.318662127826743,1,5.70895634213731
"benin",1,0,0.318662127826743,0,24.5963747218728
"benin",1,0,0.318662127826743,1,6.95137619460441
"benin",1,0,0.318662127826743,1,7.39888591022494
"benin",1,0,0.318662127826743,1,4.65230213671897
"benin",1,0,0.318662127826743,1,5.71737144631272
"benin",1,0,0.318662127826743,0,18.8538789634868
"benin",1,0,0.318662127826743,1,12.0856890647147
"benin",1,0,0.318662127826743,1,7.47417069803552
"benin",1,0,0.318662127826743,0,19.7195143902021
"benin",1,0,0.318662127826743,1,8.27014186878173
"benin",1,0,0.318662127826743,0,25.6068540037153
"benin",1,0,0.318662127826743,0,23.3697663236706
"benin",1,0,0.318662127826743,0,17.5001329859489
"benin",1,0,0.318662127826743,0,16.4242448957853
"benin",1,0,0.318662127826743,1,11.5682162071982
"benin",1,0,0.318662127826743,0,24.4734745138053
"benin",1,0,0.318662127826743,0,20.4684144472046
