"country","countrycode","year","aid","oil","gdp.capita","institutions","polity2","population","mortality"
"Argentina","ARG",2000,3.665790656,"1.79400868906986",7695.594073,0.0199049860239029,8,"37057452",17.5
"Argentina","ARG",2002,2.105941749,"3.88139253211587",6428.393836,-0.532957168916861,8,"37889370",16.4
"Argentina","ARG",2003,1.274727568,"3.44183555056471",6933.155594,-0.355613469767074,8,"38309379",15.8
"Argentina","ARG",2004,2.693609323,"3.47170510064211",7492.249508,-0.356643738845984,8,"38728696",15.3
"Argentina","ARG",2005,2.874148164,"4.22367432364308",8107.975365,-0.235770680165539,8,"39145488",14.8
"Argentina","ARG",2006,2.586741481,"4.22709763660241",8717.176296,-0.189045355965694,8,"39558890",14.2
"Argentina","ARG",2007,2.48233393,"3.38610303079657",9388.688523,-0.193335036747158,8,"39970224",13.7
"Argentina","ARG",2008,2.977121049,"3.64640716604488",9935.834246,-0.292129475002487,8,"40382389",13.2
"Argentina","ARG",2009,1.308169461,"1.84305113982514",9933.229024,-0.371449922521909,8,"40799407",12.7
"Argentina","ARG",2010,1.913441667,"2.12950178914464",10749.31922,-0.268788353074342,8,"41223889",12.3
"Armenia","ARM",1996,1.100209269,"0",496.8729112,-0.488231023152669,-6,"3168215",35.7
"Armenia","ARM",1998,11.66113519,"0",562.0276149,-0.499162189662457,5,"3108684",32.5
"Armenia","ARM",2000,5.450511635,"0",621.4248263,-0.490455642342567,5,"3069588",29.2
"Armenia","ARM",2002,4.660062565,"0",774.3699779,-0.35832518292591,5,"3033897",26.5
"Armenia","ARM",2003,4.306005449,"0",883.2457014,-0.208052990337213,5,"3017806",25.2
"Armenia","ARM",2004,6.929888594,"0",975.0468166,-0.273545250917474,5,"3000612",23.8
"Armenia","ARM",2005,4.884966889,"0",1109.033787,-0.288353362431129,5,"2981259",22.7
"Armenia","ARM",2006,7.098054941,"0",1253.8133,-0.343365835646788,5,"2958500",21.6
"Armenia","ARM",2007,7.590690174,"0",1424.190562,-0.320803294579188,5,"2933056",20.4
"Armenia","ARM",2008,8.021205012,"0",1520.033931,-0.275152986869216,5,"2908220",19.3
"Armenia","ARM",2009,8.990485453,"0",1302.45698,-0.236877402639948,5,"2888584",18.4
"Armenia","ARM",2010,6.083121609,"0",1326.710864,-0.30710338242352,5,"2877311",17.5
"Australia","AUS",1996,1.531488728,"0.483842492744298",19153.00146,1.55978226661682,10,"18311000",5.6
"Australia","AUS",1998,1.484727203,"0.232671497897705",20381.76443,1.51593557993571,10,"18711000",5.3
"Australia","AUS",2000,3.266590565,"0.863126744737264",21766.17351,1.65033443768819,10,"19153000",5.1
"Australia","AUS",2002,4.278456651,"0.81069421052457",22498.92595,1.52902160088221,10,"19651400",5
"Australia","AUS",2003,1.712984884,"0.775742875966664",22950.19104,1.56854959328969,10,"19895400",4.9
"Australia","AUS",2004,5.983225722,"0.711107155027003",23628.42314,1.68816467126211,10,"20127400",4.8
"Australia","AUS",2005,-5.111614581,"0.865826640693169",24008.65753,1.57073285182317,10,"20394800",4.7
"Australia","AUS",2006,3.522892402,"0.840403021422887",24386.04252,1.56678034861883,10,"20697900",4.6
"Australia","AUS",2007,4.792704034,"0.850666770552889",24806.24969,1.60439214110374,10,"20827600",4.4
"Australia","AUS",2008,4.453781979,"0.900702525566347",25246.46096,1.63487249612808,10,"21249200",4.3
"Australia","AUS",2009,2.948023571,"0.50091744872931",25083.35306,1.58127549290657,10,"21691700",4.2
"Australia","AUS",2010,2.70198663,"0.691316553031657",25249.08022,1.59123528003693,10,"22031750",4.1
"Azerbaijan","AZE",1996,19.74587488,"17.8081988042539",489.1025898,-1.06511137882868,-6,"7763000",64.1
"Azerbaijan","AZE",1998,23.00665415,"3.00830585302988",558.427421,-0.97178715467453,-7,"7913000",59.7
"Azerbaijan","AZE",2000,2.464373862,"32.3468815510034",655.0974326,-0.99432451526324,-7,"8048600",55.8
"Azerbaijan","AZE",2002,22.32888757,"22.4711356232666",784.2478926,-0.960143148899078,-7,"8171950",52.2
"Azerbaijan","AZE",2003,45.14985707,"24.3864669563398",865.5012737,-0.859545658032099,-7,"8234100",50.6
"Azerbaijan","AZE",2004,40.96646642,"26.8088921769981",945.4691735,-0.881852289040883,-7,"8306500",48.8
"Azerbaijan","AZE",2005,12.68302373,"36.7850749278227",1182.918447,-0.84819632768631,-7,"8391850",47
"Azerbaijan","AZE",2006,-2.783230697,"41.7140640398282",1573.64218,-0.862344980239868,-7,"8484550",45.5
"Azerbaijan","AZE",2007,-14.36904677,"36.6110564293678",1945.637549,-0.806632096568743,-7,"8581300",43.8
"Azerbaijan","AZE",2008,0.030244113,"34.6728813606149",2110.970428,-0.747324630618095,-7,"8763400",42.5
"Azerbaijan","AZE",2009,1.068613848,"23.2732773284622",2259.881745,-0.7701515853405,-7,"8947243",41.1
"Azerbaijan","AZE",2010,1.064401036,"28.9975955934107",2344.810935,-0.81983582675457,-7,"9054332",39.4
"Belgium","BEL",1996,NA,"0",20184.33064,1.38839487234751,10,"10156637",5.9
"Belgium","BEL",1998,NA,"0",21245.07306,1.29029454787572,10,"10203008",5.2
"Belgium","BEL",2000,NA,"0",22697.0123,1.37813687324524,10,"10251250",4.7
"Belgium","BEL",2002,7.152267479,"0",23008.47915,1.42370049158732,10,"10332785",4.3
"Belgium","BEL",2003,11.08284182,"0",23097.1679,1.37047123908997,10,"10376133",4.2
"Belgium","BEL",2004,12.28013469,"0",23748.84871,1.35288667678833,10,"10421137",4.1
"Belgium","BEL",2005,8.926406481,"0",24034.19187,1.29587582747142,10,"10478617",4
"Belgium","BEL",2006,14.70818799,"0",24525.17824,1.29434062043826,10,"10547958",3.9
"Belgium","BEL",2007,21.01484915,"0",25056.58073,1.29500565926234,8,"10625700",3.8
"Belgium","BEL",2008,36.42961247,"0",25100.4671,1.23481380939484,8,"10709973",3.7
"Belgium","BEL",2009,14.05367969,"0",24201.92686,1.32641332348188,8,"10796493",3.6
"Belgium","BEL",2010,17.66954109,"0",24518.02201,1.33650155862172,8,"10895586",3.5
"Benin","BEN",1996,1.608527935,"0.339991320370978",315.0836292,-0.0972150837381681,6,"6094259",95.6
"Benin","BEN",1998,1.625667577,"0.0848269068654808",330.7403465,-0.0338515117764473,6,"6470265",92.1
"Benin","BEN",2000,2.64926008,"0",345.9503552,-0.0321989854176839,6,"6865951",88.6
"Benin","BEN",2002,0.481168512,"0",356.6052314,-0.198680141319831,6,"7295394",85.4
"Benin","BEN",2003,1.257216788,"0",358.774753,-0.187894520660241,6,"7520555",83.7
"Benin","BEN",2004,1.577401525,"0",358.2463984,-0.284053299886485,6,"7750004",82.1
"Benin","BEN",2005,1.237187372,"0",357.2500703,-0.374927530686061,6,"7982225",80.5
"Benin","BEN",2006,1.123596178,"0",360.6554107,-0.218228374918302,7,"8216896",79
"Benin","BEN",2007,4.602161525,"0",366.0449665,-0.207289298375448,7,"8454791",77.5
"Benin","BEN",2008,2.541395635,"0",373.5066867,-0.239679927627246,7,"8696916",76.2
"Benin","BEN",2009,2.03923461,"0",376.6216226,-0.248360628883044,7,"8944706",74.7
"Benin","BEN",2010,1.691431562,"0",377.0443007,-0.2914742877086,7,"9199259",73.2
"Belarus","BLR",1996,0.708145155,"0.864487980934801",948.9599152,-0.691708830806116,-7,"10160000",13.2
"Belarus","BLR",1998,1.334908698,"0.138589047744828",1156.297823,-0.805472806251297,-7,"10069000",12.1
"Belarus","BLR",2000,0.93272622,"1.71055893622293",1273.049124,-0.875967431192597,-7,"9979610",10.6
"Belarus","BLR",2002,1.693054218,"1.16767944088454",1411.756736,-0.963002907733122,-7,"9865548",9
"Belarus","BLR",2003,0.963791291,"1.13926071071129",1518.99982,-0.835035999615987,-7,"9796749",8.3
"Belarus","BLR",2004,0.707816603,"1.19249353490907",1701.450906,-0.945277036478122,-7,"9730146",7.6
"Belarus","BLR",2005,1.009596401,"1.33719604006566",1871.393671,-0.996274933218956,-7,"9663915",6.9
"Belarus","BLR",2006,0.957742485,"1.3251911326968",2067.609425,-1.07293716693918,-7,"9604924",6.2
"Belarus","BLR",2007,3.987347565,"1.13253565773739",2253.464111,-0.960945238669713,-7,"9560953",5.6
"Belarus","BLR",2008,3.588668534,"1.15652890029472",2510.27848,-0.876539727052053,-7,"9527985",5
"Belarus","BLR",2009,3.824541371,"0.705852320899757",2539.508991,-0.861008991797765,-7,"9506765",4.5
"Belarus","BLR",2010,2.540341015,"0.954382573497724",2739.950643,-0.970927268266678,-7,"9490583",4
"Bolivia","BOL",1996,6.40939672,"2.01119637165275",968.9310379,-0.230006389319897,9,"7717443",69.2
"Bolivia","BOL",1998,11.17152199,"0.682877501732518",1023.377496,-0.0323865413665771,9,"8026254",64.4
"Bolivia","BOL",2000,8.768307132,"2.47326964350119",1010.907367,-0.218273429820935,9,"8339512",60
"Bolivia","BOL",2002,8.557893503,"2.30390129429737",1012.126212,-0.349866198996703,9,"8653345",56
"Bolivia","BOL",2003,2.442344924,"2.96985999680701",1019.610271,-0.425294796315332,8,"8810420",53.9
"Bolivia","BOL",2004,0.745772609,"4.36275706834052",1042.414432,-0.482896936436494,8,"8967741",52.1
"Bolivia","BOL",2005,-2.498849039,"6.73558521633143",1069.018333,-0.665244398017724,8,"9125409",50.1
"Bolivia","BOL",2006,2.451804766,"6.33912146928285",1101.038461,-0.592050074289242,8,"9283334",48.2
"Bolivia","BOL",2007,2.791766736,"5.68472922852651",1132.21388,-0.600129256645838,8,"9441444",46.6
"Bolivia","BOL",2008,3.072474487,"5.88433816487573",1182.464638,-0.630894690752029,8,"9599855",45
"Bolivia","BOL",2009,2.439678146,"2.30972463405817",1202.780485,-0.618154515822729,7,"9758748",43.4
"Bolivia","BOL",2010,3.165428526,"3.22104767201835",1232.688733,-0.550254515061776,7,"9918242",41.7
"Brazil","BRA",1996,1.333836306,"0.396648202244149",3627.626996,-0.0662276558578014,8,"164913306",39.1
"Brazil","BRA",1998,3.781938579,"0.173303738653033",3639.2678,-0.0314500964789962,8,"170170640",34.9
"Brazil","BRA",2000,5.084403071,"1.24901485264032",3696.146772,0.0588125418871641,8,"175287587",31.2
"Brazil","BRA",2002,3.290262932,"1.43764192891098",3739.838009,0.10805989181002,8,"180151021",27.8
"Brazil","BRA",2003,1.836034126,"1.63082538834622",3733.999249,0.0901993451019128,8,"182482149",26.2
"Brazil","BRA",2004,2.736786467,"1.82969867556777",3899.202566,-0.0478872926905751,8,"184738458",24.8
"Brazil","BRA",2005,1.707837557,"2.32827793675614",3976.693361,-0.0953443882366021,8,"186917361",23.3
"Brazil","BRA",2006,1.724852363,"2.32187578211788",4090.629962,-0.0903493116299311,8,"189012412",22
"Brazil","BRA",2007,2.531869712,"1.90137496549484",4297.743336,-0.0869820090010762,8,"191026637",20.8
"Brazil","BRA",2008,2.72614216,"2.24402124173971",4478.809189,-0.0124571247336765,8,"192979029",19.6
"Brazil","BRA",2009,1.600123064,"1.15369228103029",4424.758692,0.0954026309773326,8,"194895996",18.4
"Brazil","BRA",2010,2.263447945,"1.37976108871436",4716.614125,0.144235144058863,8,"196796269",17.3
"Canada","CAN",1996,1.569845431,"1.40064039506348",20276.45211,1.65674829483032,10,"29671900",5.6
"Canada","CAN",1998,3.687375519,"0.381037592465392",21580.31775,1.67879133423169,10,"30247900",5.4
"Canada","CAN",2000,9.124364028,"1.57495000359459",23559.50369,1.68815435965856,10,"30769700",5.3
"Canada","CAN",2002,3.001791766,"1.02564133397501",24214.92928,1.65542320410411,10,"31362000",5.3
"Canada","CAN",2003,0.832224563,"1.08896493881498",24425.87539,1.63596894343694,10,"31676000",5.3
"Canada","CAN",2004,-0.074709478,"1.42471645736507",24936.82539,1.61112002531687,10,"31995000",5.3
"Canada","CAN",2005,2.284502889,"1.60570104751157",25437.65134,1.55448998014132,10,"32312000",5.2
"Canada","CAN",2006,4.715570431,"1.6485530368734",25943.73602,1.62011528015137,10,"32570505",5.2
"Canada","CAN",2007,8.261843382,"1.56433173620572",26229.74308,1.59333282709122,10,"32887928",5.2
"Canada","CAN",2008,3.85161689,"2.59229287955865",26101.76407,1.6219242811203,10,"33245773",5.2
"Canada","CAN",2009,1.679526814,"1.30299139993514",25069.86915,1.65168658892314,10,"33628571",5.2
"Canada","CAN",2010,1.495645808,"1.58636760794229",25575.21698,1.62112253904343,10,"34005274",5.2
"Chile","CHL",1996,6.354334201,"0.0470894497418695",4504.721321,1.12897482514381,8,"14497826",10.8
"Chile","CHL",1998,5.830424912,"0.0138475364504411",4822.819463,0.932231055572629,8,"14887756",9.9
"Chile","CHL",2000,6.461883522,"0.0533495272835118",4877.522032,1.09798168639342,9,"15262754",9.1
